product,img_url,price,url_of_item,description
Altos Hornet,http://static.emmi.rs/images/products/200/m1189306.jpg,34.599,http://emmi.rs/emmi-konfiguracije-altos-hornet.11.html?productId=40863,"Altos Hornet je računar osmišljen da se bez problema izbori sa modernim 3D igrama i multimedijalnim sadržajem visoke rezolucije. Predstavlja vrlo dobro izbalansiranu konfiguraciju kojoj je za cilj da pruži odlične performanse u igrama u odnosu na uložen novac. AMD Radeon R7 250 grafička karta nove generacije, odlični AMD Athlon X4 740 procesor sa 4 jezgra i hard disk od 1TB čine da ovaj računar zadivi sve prisutne u svakom aspektu."
Altos Holiday Special,http://static.emmi.rs/images/products/200/m1189025.jpg,57.499,http://emmi.rs/emmi-konfiguracije-altos-holiday-special.11.html?productId=40743,"Altos Holiday Special poseduje izuzetne performanse po najnižoj mogućoj ceni. Srce ovog računara je snažni Intel i5-3350P procesor koji će sa lakoćom ispuniti sve što zahtevate, od zahtevnih CAD i CAM programa, preko Adobe Photoshop i,"
Altos Hiperon,http://static.emmi.rs/images/products/200/m1145231.jpg,31.799,http://emmi.rs/emmi-konfiguracije-altos-hiperon.11.html?productId=21444,"Altos Hiperon je sjajan računar koji će zadovoljiti sve potrebe jedne kancelarije, kao i potrebe kućnih korisnika za multimedijom. Intel Pentium Dual Core procesor, 4GB ram memorije i hard disk od 500GB su garant da će Vas ovaj računar kvalitetno služiti. Altos Hiperion dolazi sa Windows 7 Home Basic operativnim sistemom i odmah je spreman za korisćenje."
Altos Head Hunter,http://static.emmi.rs/images/products/200/m1191393.jpg,77.999,http://emmi.rs/emmi-konfiguracije-altos-head-hunter.11.html?productId=41552,"Altos Head Hunter je računar koji nudi vrhunske performanse, bez obzira da li da li je u pitanju igranje najnovijih igara, ili obrada audio i video materijala. Pokreće ga izuzetan i5 procesor, 8Gb ram memorije i vrhunska AMD grafika nove generacije. Hard disk kapaciteta od 1Tb pruža mogućnost skladištenja velike količine podataka."
Altos Hawk,http://static.emmi.rs/images/products/200/m4712130.jpg,46.599,http://emmi.rs/emmi-konfiguracije-altos-hawk-.11.html?productId=42820,"Altos Hawk računar omogućiće da igre na računaru polete! Uživajte u visokim grafičkim podešavanjima i visokom broju frejmova u omiljenim igrama. Odlični četvorojezgarni Athlon X4 750 procesor, 8GB radne memorije i izuzetna AMD Radeon R7 260x grafička karta nude performanse koje će bez problema zadovoljiti zahteve većine korisnika. Altos Hawk pruža odličan odnos cene i performansi!"
Altos Genesis,http://static.emmi.rs/images/products/200/m1149712.jpg,29.599,http://emmi.rs/emmi-konfiguracije-altos-genesis.11.html?productId=34042,"Altos Genesis je računar baziran na Intel i3 platformi i predstavlja odličan poslovni računar za malo zahtevnije korisnike, a može poslužiti i kao kućni računar za izuzetno multimedijalno iskustvo.Genesis je moguće nadograditi jačom grafičkom kartom i dodati mu još ram memorije i stvoriti od njega pravu gejmersku mašinu."
Altos Genesis Pro,http://static.emmi.rs/images/products/200/m1171810.jpg,43.599,http://emmi.rs/emmi-konfiguracije-altos-genesis-pro.11.html?productId=34047,"Altos Genesis Pro dolazi sa instaliranim originalnim Windows 7 Professional operativnim sistemom i odmah je spreman za upotrebu. Brz rad mu omogućuje procesor LGA1155 Intel® Core™ i3-3240, BOX 22nm, koji radi na 3.4GHz. Altos Genesis Pro je konfiguracija namenjena manje zahtevnim korisnicima, spremna da ispuni potrebe vezane za kancelarijski rad, internet i multimediju. Ovo je odlična kupovina kada se uzme u obzir cena i kvalitet ovog računara."
Altos Geko,http://static.emmi.rs/images/products/200/m1181966.jpg,30.599,http://emmi.rs/emmi-konfiguracije-altos-geko.11.html?productId=37914,"Altos Geko je spreman da sa lakoćom izađe na kraj sa najnovijim 3D video igrama koje stavite pred njega. Osmišljen je tako da pruži maksimum igračkih performansi za uloženi novac, sa Radeon grafičkom kartom nove generacije, AMD procesorom sa 4 jezgra i hard diskom velikog kapaciteta."
Altos Gamer X4,http://static.emmi.rs/images/products/200/m1181613.jpg,43.999,http://emmi.rs/emmi-konfiguracije-altos-gamer-x4.11.html?productId=37808,"Osmišljen je tako da pruži maksimum igračkih performansi za uloženi novac, jer poseduje izuzetno moćne komponte i hard disk velikog kapciteta, pa će se svaki gamer oduševiti njegovim mogućnostima"
Altos Frost,http://static.emmi.rs/images/products/200/m1190296.jpg,20.599,http://emmi.rs/emmi-konfiguracije-altos-frost.11.html?productId=41242,"Ovaj multimedijalni računar baziran je na odličnoj AMD APU platformi koja objedinjuje procesor i grafičku kartu u celinu koja nudi vrlo dobar odnos cene i mogućnosti. Altos Element je dobar izbor prvog računara za školarce, kao i manje zahtevne korisnike koji računar koriste pre svega za internet, filmove, office i manje zahtevne igre."
Altos Fortuna,http://static.emmi.rs/images/products/200/m1191584.jpg,46.590,http://emmi.rs/emmi-konfiguracije-altos-fortuna.11.html?productId=41633,"Altos Fortuna je računar sastavljen od komponenti poslednje generacije. Moćni Intel Core i3-4130 procesor na 3.4GHz nudi vrlo efikasan rad, dok Geforce GTX750 grafička karta sa 1GB DDR5 memorije pomaže da ovaj računar pruži visok broj frejmova,"
Altos Football Edition,http://static.emmi.rs/images/products/200/m1191707.jpg,27.999,http://emmi.rs/emmi-konfiguracije-altos-football-edition.11.html?productId=41670,"Uz Altos Football Editon dobijate na poklon najpopularniju fudbalsku simulaciju PES 2014  i dva JoyPad-a. Ovaj izuzetno brz računar će Vam omogućiti poseban užitak u igranju najbitnije sporedne stavri na svetu. Izaberite omiljenu reprezentaciju,,"
Altos Flash,http://static.emmi.rs/images/products/200/m1186286.jpg,51.499,http://emmi.rs/emmi-konfiguracije-altos-flash.11.html?productId=39592,"Altos Flash je brz računar baziran na AMD komponentama. AMD FX-4130 procesor na 3.8GHz i Radeon R7 260x grafička karta sa 1GB GDDR5 u kombinaciji sa 8GB RAM memorije čine da sve igre rade brzo i tečno! Ovaj model računara odličan je i za rad u profesionalnim programima, obradu videa, obradu fotografija, pregled multimedijalnog sadržaja u HD rezoluciji i još puno toga. Altos Flash, brz kao munja!"
Altos Fire,http://static.emmi.rs/images/products/200/m4746889.jpg,26.499,http://emmi.rs/emmi-konfiguracije-altos-fire.11.html?productId=45820,"Altos Fire sa Windows 8.1 operativnim sistemom je jedan od popularnijih iz serije ALTOS računara. Jednostavna konfiguracija sa kvalitetnim Intelovim G1610 procesorom i zasebnom AMD Radeon R5 230 grafičkom karticom, uz novi Windows 8.1 operativni,"
Altos Fire,http://static.emmi.rs/images/products/200/m1182636.jpg,28.699,http://emmi.rs/emmi-konfiguracije-altos-fire.11.html?productId=39461,"Računar sa odličnim mogućnostima za malo uloženog novca. Na njemu možete igrati video igre i gledati FULL HD filmove u punom sjaju, potpuno sigurno i lako jer poseduje originalni Windows."
Altos Fenix,http://static.emmi.rs/images/products/200/m1147113.jpg,26.799,http://emmi.rs/emmi-konfiguracije-altos-fenix.11.html?productId=39564,"Podignite svoj računar iz pepela piraterije i kupite legalan Altos Fenix. Ukoliko Vam treba dobra i pouzdana office mašina, na pravom ste mestu. Testiran i pametno sklopljen računar ispuniće sve Vaše osnovne zahteve za rad u kancelariji ili,"
Altos Enigma,http://static.emmi.rs/images/products/200/m1192142.jpg,43.499,http://emmi.rs/emmi-konfiguracije-altos-enigma.11.html?productId=41811,"Altos Enigma je odličan računar u srednjem cenovnom rangu čije performanse vas neće ostaviti ravnodušnim. Vrhunski Intel Core i5-4440 omogućiće odlične performanse u poslovnim i svakodnevnim zadacima. Intel HD 4600 grafička karta pružiće,"
Altos Elite Phantom,http://static.emmi.rs/images/products/200/m1191047.jpg,65.499,http://emmi.rs/emmi-konfiguracije-altos-elite-phantom.11.html?productId=41602,"Altos Elite Phantom je sjajan računar kompletno baziran na AMD komponentama. Veoma brzi šestojezgarni procesor FX-6300 u kombinaciji sa moćnom Radeon R9 270x grafičkom kartom nude visok broj frejmova po sekundi u najzahtevnijim igrama, a samim,"
Altos Elite Hammer,http://static.emmi.rs/images/products/200/m1189472.jpg,57.599,http://emmi.rs/emmi-konfiguracije-altos-elite-hammer.11.html?productId=40843,"Altos Elite Hammer je računar sastavljen od kvalitetnih komponenti, spreman da ponudi uživanje u gamingu i multimedijalnim sadržajima. Baziran na Intel Core i3 procesoru, Altos Elite Hammer poseduje čak 8GB memorije, veliki hard disk od 1TB i Nvidia GTX750-Ti grafičku kartu."
Altos Elite Ghost,http://static.emmi.rs/images/products/200/m1191905.jpg,70.499,http://emmi.rs/emmi-konfiguracije-altos-elite-ghost.11.html?productId=41788,"Altos Elite Ghost je izvanredan računar po svim parametrima i spreman da zadovolji i najprobirljivije korisnike. Kvalitetno kućiste u sebi drži snažne komponente poput Intel i5-3350P procesora, 8GB memorije, 1TB hard diska i AMD Radeon R9 270x grafičke karte. Altos Elite Ghost nudi visoke performanse bez obzira da li je u pitanju igranje najnovijih igara, obrada audio i video materijala, 3D ili CAD projektovanje."
Altos Compact,http://static.emmi.rs/images/products/200/m4712633.jpg,23.599,http://emmi.rs/emmi-konfiguracije-altos-compact.11.html?productId=43042,"Ukoliko zelite da ustedite prostor, ovo je pravi racunar za Vas. Dual core procesor, 4GB rama i hard disk od 500GB, idealno su resenje za svaku multimedijalnu ili poslovnu primenu."
Altos Commando,http://static.emmi.rs/images/products/200/m4747864.jpg,43.999,http://emmi.rs/emmi-konfiguracije-altos-commando.11.html?productId=46266,"Sa Altos Commando računarom, budite komandos iz Battlefield-a, ili Call of Duty-a. Lopov iz Thief-a ili nemilosrdni ubica iz Assassins Creed serijala. Snažan šestojezgrani procesor, 8Gb radne memorije i odlična AMD Radeon grafika iz R7 serije,,"
Altos Comet,http://static.emmi.rs/images/products/200/m4745135.jpg,28.499,http://emmi.rs/emmi-konfiguracije-altos-comet.11.html?productId=45133,"Altos Comet donosi solidne performanse po izuzetno atraktivnoj ceni! Predstavlja dobro startno rešenje zahvljujući brzom četvorojezgarnom AMD procesoru i 4Gb ram memorije, u njega je instalirana i solidna grafička kartica dovljna za manje,"
Altos Business,http://static.emmi.rs/images/products/200/m1148971.jpg,33.499,http://emmi.rs/emmi-konfiguracije-altos-business.11.html?productId=23346,"Altos Business je pravi poslovni računar osmisljen da ispuni sve zahteve poslovnih korisnika i firmi.Dvojezgrani Intel procesor nudi odlične performanse u poslovnim aplikacijama, a Windows 7 Professional podržava sve funkcije koje su potrebne malim i velikim preduzećima bez ikakvih ograničenja.Altos Professional je kvalitetno rešenje za legalno poslovanje."
Altos Best Buy,http://static.emmi.rs/images/products/200/m4711628.jpg,22.599,http://emmi.rs/emmi-konfiguracije-altos-best-buy.11.html?productId=42486,"Kao što ime samo kaže, u pitanju je najbolja kupovina, kada se u obzir uzme cena i kvalitet. Namenjen standardnoj kućnoj/poslovnoj upotrebi, Best Buy vas neće izneveriti. Zahvaljujući Intel Celeron platformi, integrisanoj Intel HD grafici i radnoj memoriji od 4gb, omogućen je udoban rad, kao i opuštanje uz neki od omiljenih filmova, druženje sa prijateljima na Facebook-u ili Skype-u. Hard disk od 500 gb je sasvim dovoljan za skladištenje velike količine podataka, bilo da su u pitanju filmovi, serije, ili ozbiljni poslovni dokumenti."
Altos Basic,http://static.emmi.rs/images/products/200/m1146784.jpg,18.499,http://emmi.rs/emmi-konfiguracije-altos-basic.11.html?productId=22499,"Altos Basic predstavlja jedan od najpopularnijih računara iz naše ponude. Dvojezgrani Intel procesor i hard disk od 500GB čine odličnu osnovu za lak i siguran rad. Altos Basic se može koristiti kao biznis računar, a dobar je i za kućnu,"
Alcatel M POP folija za display za 5020X,/images/basic/no-image-medium_.png,249,http://emmi.rs/dodatna-oprema-alcatel-m-pop-folija-za-display-za-5020x.11.html?productId=46737,
Alarmni sistem Maxkin MK-X1,http://static.emmi.rs/images/products/200/m4747495.jpg,16.499,http://emmi.rs/alarmni-sistemi-alarmni-sistem-maxkin-mk-x1.11.html?productId=45877,"Jeftin i efikasan, laka i jednostavna instalacija"
Alarm-javljač otvaranja vrata/prozora HS21,http://static.emmi.rs/images/products/200/m1180732.jpg,699,http://emmi.rs/alarmni-sistemi-alarm-javlja%C4%8D-otvaranja-vrata-prozora-hs21.11.html?productId=39727,"Alarm HS21 u slučaju otvaranja vrata ili prozora daje zvučni signal. Ima dva signala, chime (ding-dong) i alarm (alarmiranje/100dB)."
Akumulator 12V,http://static.emmi.rs/images/products/200/m4712822.jpg,1.699,http://emmi.rs/alarmni-sistemi-akumulator-12v.11.html?productId=43165,
Akumulator 12V 7,http://static.emmi.rs/images/products/200/m4712877.jpg,2.099,http://emmi.rs/alarmni-sistemi-akumulator-12v-7.11.html?productId=43202,
Akumulator 12V 26Ah ULTRACELL,http://static.emmi.rs/images/products/200/m4712879.jpg,10.299,http://emmi.rs/alarmni-sistemi-akumulator-12v-26ah-ultracell.11.html?productId=43204,
Akumulator 12V 18Ah ULTRACELL,http://static.emmi.rs/images/products/200/m4712878.jpg,6.399,http://emmi.rs/alarmni-sistemi-akumulator-12v-18ah-ultracell.11.html?productId=43203,
Akumulator 12 v,http://static.emmi.rs/images/products/200/m1163095.jpg,1.249,http://emmi.rs/ups-evi-akumulator-12-v.11.html?productId=43194,
Akciona kamera Toshiba Camileo X-SPORTS Crna,http://static.emmi.rs/images/products/200/m4749352.jpg,29.990,http://emmi.rs/akcione-kamere-akciona-kamera-toshiba-camileo-x-sports-crna.11.html?productId=46509,"Sportska kamera Camileo X-Sports sa ugrađenim LCD displejem od 5,08cm (2,0 inča). Napravljena za snimanje događaja prepunih akcije, savršeno odgovara različitim profilima korisnika – bez obzira da li korisnik snima omiljeni koncert, porodicu,"
Akciona kamera Sony HDR-AS20B,http://static.emmi.rs/images/products/200/m4714201.jpg,20.240,http://emmi.rs/akcione-kamere-akciona-kamera-sony-hdr-as20b.11.html?productId=43952,"Kompanija Sony dizajnirala je Action Cam da bude savršen prenosivi pratilac za one koji žele da ispričaju priču. Zahvaljujući težini od samo 58 g i glatkom aerodinamičnom dizajnu koji smanjuje otpor vazduha, Action Cam uvek ide u korak sa,"
Akciona kamera Garmin VIRB Elite,http://static.emmi.rs/images/products/200/m1183718.jpg,52.490,http://emmi.rs/akcione-kamere-akciona-kamera-garmin-virb-elite.11.html?productId=38369,"Life. Camera. Action! Savršeni dodatak svakome od nas ko želi da zabeleži svoje aktivnosti i avanture u prirodi sa kamerom visokih performansi i HD 1080p video snimcima , od sada akciona kamera - VIRB. Laka i jednostavna za upotrebu i montažu sa,"
Akciona kamera Garmin VIRB,http://static.emmi.rs/images/products/200/m1183717.jpg,40.490,http://emmi.rs/akcione-kamere-akciona-kamera-garmin-virb.11.html?productId=38368,"Life. Camera. Action! Savršeni dodatak svakome od nas ko želi da zabeleži svoje aktivnosti i avanture u prirodi sa kamerom visokih performansi i HD 1080p video snimcima , od sada akciona kamera - VIRB. Laka i jednostavna za upotrebu i montažu sa,"
AIR mouse Natec EXTREME MEDIA AM30,http://static.emmi.rs/images/products/200/m1192831.jpg,5.039,http://emmi.rs/platna-air-mouse-natec-extreme-media-am30.11.html?productId=42148,"AirMouse EXTREME MEDIA AM30 poseduje funkcionalnost miša, tastature i daljinskog upravljača istovremeno. Idealan je za upravljanje Smart televizorima, računarima i video projektorima, i ima domet do 10m."
Agena alkalna baterija Energy LR03 1.5V (4 kom),/images/basic/no-image-medium_.png,99,http://emmi.rs/baterije-i-punja%C4%8Di-agena-alkalna-baterija-energy-lr03-15v-(4-kom).11.html?productId=46419,
After Effects CC,http://static.emmi.rs/images/products/200/m4711717.jpg,55.199,http://emmi.rs/poslovne-aplikacije-after-effects-cc.11.html?productId=42732,"After Effects CC je deo ""Creative Cloud"", što Vam omogućava pristup najnovim “update”  nakon objavljivanja od strane Adobe korporacije. Paket podrazumeva zakup licence na godišnjem nivou."
Adobe Premiere Pro CC,http://static.emmi.rs/images/products/200/m4711711.jpg,55.199,http://emmi.rs/poslovne-aplikacije-adobe-premiere-pro-cc.11.html?productId=42731,"Premiere Pro CC je deo ""Creative Cloud"", što Vam omogućava pristup najnovim “update”  nakon objavljivanja od strane Adobe korporacije. Paket podrazumeva zakup licence na godišnjem nivou."
Adobe Acrobat 11 Standard,http://static.emmi.rs/images/products/200/m1179760.jpg,45.600,http://emmi.rs/poslovne-aplikacije-adobe-acrobat-11-standard.11.html?productId=37169,Adobe Acrobat XI Standard.
Adobe Acrobat 11 Pro,http://static.emmi.rs/images/products/200/m1179761.jpg,68.400,http://emmi.rs/poslovne-aplikacije-adobe-acrobat-11-pro.11.html?productId=37170,Adobe Acrobat XI Pro.
Adapter za upaljač za auto 1 na 2,http://static.emmi.rs/images/products/200/m1138889.jpg,590,http://emmi.rs/dodatna-oprema-adapter-za-upalja%C4%8D-za-auto-1-na-2.11.html?productId=29449,
Adapter za stare Nokia punjače za nove telefone sa...,http://static.emmi.rs/images/products/200/m4713933.jpg,379,http://emmi.rs/kablovi-adapter-za-stare-nokia-punja%C4%8De-za-nove-telefone-sa.11.html?productId=43787,Omogućava spajanje starih Nokia punjača sa novim Nokia telefonima.
Adapter za produžetak antenskog kabla (Ž na Ž)-ins...,http://static.emmi.rs/images/products/200/m4713938.jpg,99,http://emmi.rs/kablovi-adapter-za-produ%C5%BEetak-antenskog-kabla-(%C5%BE-na-%C5%BE)-ins.11.html?productId=43805,
Adapter za napajanje WS-08CH 5A- stabilisani ispra...,http://static.emmi.rs/images/products/200/m1182759.jpg,3.899,http://emmi.rs/oprema-za-video-nadzor-adapter-za-napajanje-ws-08ch-5a--stabilisani-ispra.11.html?productId=38073,
Adapter za napajanje 4A - stabilisani ispravljač 2...,http://static.emmi.rs/images/products/200/m1182757.jpg,1.299,http://emmi.rs/oprema-za-video-nadzor-adapter-za-napajanje-4a---stabilisani-ispravlja%C4%8D-2.11.html?productId=38072,220Vac/12Vdc - 4A
Adapter za napajanje 2A - stabilisani ispravljač 2...,http://static.emmi.rs/images/products/200/m1182753.jpg,969,http://emmi.rs/oprema-za-video-nadzor-adapter-za-napajanje-2a---stabilisani-ispravlja%C4%8D-2.11.html?productId=38071,
Adapter za napajanje 1A - stabilisani ispravljač 2...,http://static.emmi.rs/images/products/200/m4746992.jpg,750,http://emmi.rs/oprema-za-video-nadzor-adapter-za-napajanje-1a---stabilisani-ispravlja%C4%8D-2.11.html?productId=45557,stabilisani ispravljač 220VAC/12VDC - čoper 1000mA-C
